2014 Research Excellence Framework Results,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Quality profiles for all submissions,,,,,,,,,,,,,,,
"Note: In this table, joint submissions are shown split by their constituent institutions.",,,,,,,,,,,,,,,
UKPRN,Institution,SortOrder,MainPanel,UOA,UnitOfAssessment,msubId,MultipleSubmission,JointSubmission,Profile,StaffFte,FourStar,ThreeStar,TwoStar,OneStar,Unclassified
10007137,University of Chichester,290,C,26,"Sport and Exercise Sciences, Leisure and Tourism", ,,,Environment,19.00,0.0,37.5,62.5,0.0,0.0
10007137,University of Chichester,290,C,26,"Sport and Exercise Sciences, Leisure and Tourism", ,,,Overall,19.00,18,37,42,0,3
10007137,University of Chichester,290,D,29,English Language and Literature, ,,,Outputs,7.50,16.7,40.0,30.0,13.3,0.0
10007137,University of Chichester,290,D,29,English Language and Literature, ,,,Impact,7.50,0.0,50.0,50.0,0.0,0.0
10007137,University of Chichester,290,D,29,English Language and Literature, ,,,Environment,7.50,0.0,60.0,40.0,0.0,0.0
10007137,University of Chichester,290,D,29,English Language and Literature, ,,,Overall,7.50,11,45,35,9,0
10007137,University of Chichester,290,D,30,History, ,,,Outputs,7.50,11.5,30.8,53.9,3.8,0.0
10007137,University of Chichester,290,D,30,History, ,,,Impact,7.50,0.0,20.0,80.0,0.0,0.0
10007137,University of Chichester,290,D,30,History, ,,,Environment,7.50,10.0,40.0,50.0,0.0,0.0
10007137,University of Chichester,290,D,30,History, ,,,Overall,7.50,9,30,59,2,0
10007137,University of Chichester,290,D,35,"Music, Drama, Dance and Performing Arts", ,,,Outputs,11.70,20.9,21.0,23.2,30.2,4.7
10007137,University of Chichester,290,D,35,"Music, Drama, Dance and Performing Arts", ,,,Impact,11.70,50.0,10.0,40.0,0.0,0.0
10007137,University of Chichester,290,D,35,"Music, Drama, Dance and Performing Arts", ,,,Environment,11.70,0.0,30.0,60.0,10.0,0.0
10007137,University of Chichester,290,D,35,"Music, Drama, Dance and Performing Arts", ,,,Overall,11.70,24,20,32,21,3
10001478,City University London,300,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Outputs,67.60,14.9,57.0,23.0,3.7,1.4
10001478,City University London,300,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Impact,67.60,55.0,45.0,0.0,0.0,0.0
10001478,City University London,300,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Environment,67.60,50.0,50.0,0.0,0.0,0.0
10001478,City University London,300,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Overall,67.60,28,54,15,2,1
10001478,City University London,300,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Outputs,28.00,14.0,53.3,24.3,5.6,2.8
10001478,City University London,300,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Impact,28.00,20.0,40.0,40.0,0.0,0.0
10001478,City University London,300,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Environment,28.00,0.0,75.0,25.0,0.0,0.0
10001478,City University London,300,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Overall,28.00,13,54,28,3,2
10001478,City University London,300,B,10,Mathematical Sciences, ,,,Outputs,16.05,17.1,62.9,18.6,1.4,0.0
10001478,City University London,300,B,10,Mathematical Sciences, ,,,Impact,16.05,40.0,40.0,20.0,0.0,0.0
10001478,City University London,300,B,10,Mathematical Sciences, ,,,Environment,16.05,0.0,45.0,55.0,0.0,0.0
10001478,City University London,300,B,10,Mathematical Sciences, ,,,Overall,16.05,19,56,24,1,0
10001478,City University London,300,B,11,Computer Science and Informatics, ,,,Outputs,32.00,10.5,47.6,38.7,3.2,0.0
10001478,City University London,300,B,11,Computer Science and Informatics, ,,,Impact,32.00,40.0,50.0,10.0,0.0,0.0
10001478,City University London,300,B,11,Computer Science and Informatics, ,,,Environment,32.00,0.0,40.0,60.0,0.0,0.0
10001478,City University London,300,B,11,Computer Science and Informatics, ,,,Overall,32.00,15,47,36,2,0
10001478,City University London,300,B,15,General Engineering, ,,,Outputs,53.60,10.4,72.6,14.6,1.5,0.9
10001478,City University London,300,B,15,General Engineering, ,,,Impact,53.60,13.3,66.7,20.0,0.0,0.0
10001478,City University London,300,B,15,General Engineering, ,,,Environment,53.60,0.0,60.0,40.0,0.0,0.0
10001478,City University London,300,B,15,General Engineering, ,,,Overall,53.60,9,70,19,1,1
10001478,City University London,300,C,18,Economics and Econometrics, ,,,Outputs,13.70,16.7,37.0,29.6,16.7,0.0
10001478,City University London,300,C,18,Economics and Econometrics, ,,,Impact,13.70,20.0,30.0,10.0,0.0,40.0
10001478,City University London,300,C,18,Economics and Econometrics, ,,,Environment,13.70,0.0,75.0,25.0,0.0,0.0
10001478,City University London,300,C,18,Economics and Econometrics, ,,,Overall,13.70,15,41,25,11,8
10001478,City University London,300,C,19,Business and Management Studies, ,,,Outputs,78.29,36.6,45.6,14.5,2.7,0.6
10001478,City University London,300,C,19,Business and Management Studies, ,,,Impact,78.29,60.0,26.7,13.3,0.0,0.0
10001478,City University London,300,C,19,Business and Management Studies, ,,,Environment,78.29,37.5,50.0,12.5,0.0,0.0
10001478,City University London,300,C,19,Business and Management Studies, ,,,Overall,78.29,41,43,14,2,0
10001478,City University London,300,C,20,Law, ,,,Outputs,20.50,18.8,39.2,36.2,5.8,0.0
10001478,City University London,300,C,20,Law, ,,,Impact,20.50,0.0,73.3,26.7,0.0,0.0
10001478,City University London,300,C,20,Law, ,,,Environment,20.50,12.5,75.0,12.5,0.0,0.0
10001478,City University London,300,C,20,Law, ,,,Overall,20.50,14,51,31,4,0
10001478,City University London,300,C,21,Politics and International Studies, ,,,Outputs,13.20,16.7,40.4,35.8,7.1,0.0
10001478,City University London,300,C,21,Politics and International Studies, ,,,Impact,13.20,0.0,80.0,20.0,0.0,0.0
10001478,City University London,300,C,21,Politics and International Studies, ,,,Environment,13.20,0.0,62.5,12.5,25.0,0.0
10001478,City University London,300,C,21,Politics and International Studies, ,,,Overall,13.20,11,51,30,8,0
10001478,City University London,300,C,23,Sociology, ,,,Outputs,21.60,14.3,48.0,33.8,3.9,0.0
10001478,City University London,300,C,23,Sociology, ,,,Impact,21.60,26.7,73.3,0.0,0.0,0.0
10001478,City University London,300,C,23,Sociology, ,,,Environment,21.60,0.0,87.5,12.5,0.0,0.0
10001478,City University London,300,C,23,Sociology, ,,,Overall,21.60,15,59,23,3,0
10001478,City University London,300,D,35,"Music, Drama, Dance and Performing Arts", ,,,Outputs,9.20,33.3,46.7,16.7,3.3,0.0
10001478,City University London,300,D,35,"Music, Drama, Dance and Performing Arts", ,,,Impact,9.20,40.0,60.0,0.0,0.0,0.0
10001478,City University London,300,D,35,"Music, Drama, Dance and Performing Arts", ,,,Environment,9.20,30.0,70.0,0.0,0.0,0.0
10001478,City University London,300,D,35,"Music, Drama, Dance and Performing Arts", ,,,Overall,9.20,34,53,11,2,0
10001478,City University London,300,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Outputs,24.60,22.1,45.3,27.3,3.2,2.1
10001478,City University London,300,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Impact,24.60,53.3,46.7,0.0,0.0,0.0
10001478,City University London,300,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Environment,24.60,50.0,40.0,10.0,0.0,0.0
10001478,City University London,300,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Overall,24.60,33,44,20,2,1
10007761,Courtauld Institute of Art,310,D,34,"Art and Design: History, Practice and Theory", ,,,Outputs,32.50,50.0,42.1,6.1,0.0,1.8
10007761,Courtauld Institute of Art,310,D,34,"Art and Design: History, Practice and Theory", ,,,Impact,32.50,40.0,60.0,0.0,0.0,0.0
10007761,Courtauld Institute of Art,310,D,34,"Art and Design: History, Practice and Theory", ,,,Environment,32.50,100.0,0.0,0.0,0.0,0.0
10007761,Courtauld Institute of Art,310,D,34,"Art and Design: History, Practice and Theory", ,,,Overall,32.50,56,39,4,0,1
10001726,Coventry University,320,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Outputs,17.60,20.3,72.9,6.8,0.0,0.0
10001726,Coventry University,320,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Impact,17.60,13.3,76.7,10.0,0.0,0.0
10001726,Coventry University,320,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Environment,17.60,25.0,75.0,0.0,0.0,0.0
10001726,Coventry University,320,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Overall,17.60,20,74,6,0,0
10001726,Coventry University,320,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Outputs,14.00,9.8,29.2,51.2,9.8,0.0
10001726,Coventry University,320,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Impact,14.00,60.0,40.0,0.0,0.0,0.0
10001726,Coventry University,320,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Environment,14.00,0.0,75.0,25.0,0.0,0.0
10001726,Coventry University,320,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Overall,14.00,18,39,37,6,0
10001726,Coventry University,320,B,7,Earth Systems and Environmental Sciences, ,,,Outputs,10.40,12.2,42.9,38.8,6.1,0.0
10001726,Coventry University,320,B,7,Earth Systems and Environmental Sciences, ,,,Impact,10.40,0.0,70.0,30.0,0.0,0.0
10001726,Coventry University,320,B,7,Earth Systems and Environmental Sciences, ,,,Environment,10.40,0.0,15.0,75.0,10.0,0.0
10001726,Coventry University,320,B,7,Earth Systems and Environmental Sciences, ,,,Overall,10.40,8,44,43,5,0
10001726,Coventry University,320,B,10,Mathematical Sciences, ,,,Outputs,9.00,10.3,75.9,13.8,0.0,0.0
10001726,Coventry University,320,B,10,Mathematical Sciences, ,,,Impact,9.00,0.0,80.0,20.0,0.0,0.0
10001726,Coventry University,320,B,10,Mathematical Sciences, ,,,Environment,9.00,0.0,60.0,40.0,0.0,0.0
10001726,Coventry University,320,B,10,Mathematical Sciences, ,,,Overall,9.00,7,74,19,0,0
10001726,Coventry University,320,B,11,Computer Science and Informatics, ,,,Outputs,13.00,5.0,25.0,65.0,5.0,0.0
10001726,Coventry University,320,B,11,Computer Science and Informatics, ,,,Impact,13.00,10.0,90.0,0.0,0.0,0.0
10001726,Coventry University,320,B,11,Computer Science and Informatics, ,,,Environment,13.00,0.0,15.0,85.0,0.0,0.0
10001726,Coventry University,320,B,11,Computer Science and Informatics, ,,,Overall,13.00,5,37,55,3,0
10001726,Coventry University,320,B,15,General Engineering, ,,,Outputs,18.70,6.0,56.7,34.3,3.0,0.0
10001726,Coventry University,320,B,15,General Engineering, ,,,Impact,18.70,0.0,36.7,63.3,0.0,0.0
10001726,Coventry University,320,B,15,General Engineering, ,,,Environment,18.70,0.0,80.0,20.0,0.0,0.0
10001726,Coventry University,320,B,15,General Engineering, ,,,Overall,18.70,4,56,38,2,0
10001726,Coventry University,320,C,19,Business and Management Studies, ,,,Outputs,17.00,4.5,27.3,45.5,22.7,0.0
10001726,Coventry University,320,C,19,Business and Management Studies, ,,,Impact,17.00,40.0,60.0,0.0,0.0,0.0
10001726,Coventry University,320,C,19,Business and Management Studies, ,,,Environment,17.00,12.5,62.5,25.0,0.0,0.0
10001726,Coventry University,320,C,19,Business and Management Studies, ,,,Overall,17.00,13,39,33,15,0
10001726,Coventry University,320,C,21,Politics and International Studies, ,,,Outputs,18.70,3.2,16.2,38.7,38.7,3.2
10001726,Coventry University,320,C,21,Politics and International Studies, ,,,Impact,18.70,0.0,86.7,13.3,0.0,0.0
10001726,Coventry University,320,C,21,Politics and International Studies, ,,,Environment,18.70,0.0,12.5,62.5,25.0,0.0
10001726,Coventry University,320,C,21,Politics and International Studies, ,,,Overall,18.70,2,30,37,29,2
10001726,Coventry University,320,D,34,"Art and Design: History, Practice and Theory", ,,,Outputs,34.45,9.7,46.3,38.0,5.3,0.7
10001726,Coventry University,320,D,34,"Art and Design: History, Practice and Theory", ,,,Impact,34.45,70.0,30.0,0.0,0.0,0.0
10001726,Coventry University,320,D,34,"Art and Design: History, Practice and Theory", ,,,Environment,34.45,70.0,30.0,0.0,0.0,0.0
10001726,Coventry University,320,D,34,"Art and Design: History, Practice and Theory", ,,,Overall,34.45,31,40,25,4,0
10007822,Cranfield University,330,A,6,"Agriculture, Veterinary and Food Science", ,,,Outputs,26.30,4.8,51.9,41.4,1.9,0.0
10007822,Cranfield University,330,A,6,"Agriculture, Veterinary and Food Science", ,,,Impact,26.30,60.0,40.0,0.0,0.0,0.0
10007822,Cranfield University,330,A,6,"Agriculture, Veterinary and Food Science", ,,,Environment,26.30,50.0,50.0,0.0,0.0,0.0
10007822,Cranfield University,330,A,6,"Agriculture, Veterinary and Food Science", ,,,Overall,26.30,23,49,27,1,0
10007822,Cranfield University,330,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering", ,,,Outputs,156.70,19.3,63.0,17.5,0.2,0.0
10007822,Cranfield University,330,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering", ,,,Impact,156.70,31.2,45.3,23.5,0.0,0.0
10007822,Cranfield University,330,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering", ,,,Environment,156.70,50.0,50.0,0.0,0.0,0.0
10007822,Cranfield University,330,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering", ,,,Overall,156.70,26,58,16,0,0
10007822,Cranfield University,330,C,19,Business and Management Studies, ,,,Outputs,40.81,14.3,50.6,31.9,3.2,0.0
10007822,Cranfield University,330,C,19,Business and Management Studies, ,,,Impact,40.81,60.0,24.0,16.0,0.0,0.0
10007822,Cranfield University,330,C,19,Business and Management Studies, ,,,Environment,40.81,62.5,37.5,0.0,0.0,0.0
10007822,Cranfield University,330,C,19,Business and Management Studies, ,,,Overall,40.81,31,43,24,2,0
10006427,University for the Creative Arts,340,D,34,"Art and Design: History, Practice and Theory", ,,,Outputs,20.75,14.4,40.4,33.7,7.7,3.8
10006427,University for the Creative Arts,340,D,34,"Art and Design: History, Practice and Theory", ,,,Impact,20.75,40.0,50.0,10.0,0.0,0.0
10006427,University for the Creative Arts,340,D,34,"Art and Design: History, Practice and Theory", ,,,Environment,20.75,0.0,70.0,30.0,0.0,0.0
10006427,University for the Creative Arts,340,D,34,"Art and Design: History, Practice and Theory", ,,,Overall,20.75,17,47,29,5,2
10007842,University of Cumbria,360,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Outputs,3.00,-,-,-,-,-
10007842,University of Cumbria,360,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Impact,3.00,-,-,-,-,-
10007842,University of Cumbria,360,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Environment,3.00,-,-,-,-,-
10007842,University of Cumbria,360,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Overall,3.00,7,42,45,6,0
10007842,University of Cumbria,360,C,17,"Geography, Environmental Studies and Archaeology", ,,,Outputs,6.00,0.0,14.3,61.9,23.8,0.0
10007842,University of Cumbria,360,C,17,"Geography, Environmental Studies and Archaeology", ,,,Impact,6.00,0.0,0.0,60.0,40.0,0.0
10007842,University of Cumbria,360,C,17,"Geography, Environmental Studies and Archaeology", ,,,Environment,6.00,0.0,0.0,50.0,50.0,0.0
10007842,University of Cumbria,360,C,17,"Geography, Environmental Studies and Archaeology", ,,,Overall,6.00,0,9,60,31,0
10007842,University of Cumbria,360,C,19,Business and Management Studies, ,,,Outputs,2.80,-,-,-,-,-
10007842,University of Cumbria,360,C,19,Business and Management Studies, ,,,Impact,2.80,-,-,-,-,-
10007842,University of Cumbria,360,C,19,Business and Management Studies, ,,,Environment,2.80,-,-,-,-,-
10007842,University of Cumbria,360,C,19,Business and Management Studies, ,,,Overall,2.80,12,30,43,11,4
10007842,University of Cumbria,360,C,25,Education, ,,,Outputs,4.72,0.0,29.4,64.7,5.9,0.0
10007842,University of Cumbria,360,C,25,Education, ,,,Impact,4.72,0.0,20.0,50.0,30.0,0.0
10007842,University of Cumbria,360,C,25,Education, ,,,Environment,4.72,0.0,0.0,0.0,87.5,12.5
10007842,University of Cumbria,360,C,25,Education, ,,,Overall,4.72,0,23,52,23,2
10007842,University of Cumbria,360,C,26,"Sport and Exercise Sciences, Leisure and Tourism", ,,,Outputs,6.00,22.2,11.1,44.5,22.2,0.0
10007842,University of Cumbria,360,C,26,"Sport and Exercise Sciences, Leisure and Tourism", ,,,Impact,6.00,0.0,0.0,80.0,20.0,0.0
10007842,University of Cumbria,360,C,26,"Sport and Exercise Sciences, Leisure and Tourism", ,,,Environment,6.00,0.0,0.0,75.0,25.0,0.0
10007842,University of Cumbria,360,C,26,"Sport and Exercise Sciences, Leisure and Tourism", ,,,Overall,6.00,14,8,56,22,0
10007842,University of Cumbria,360,D,34,"Art and Design: History, Practice and Theory", ,,,Outputs,4.28,5.6,44.4,27.8,22.2,0.0
10007842,University of Cumbria,360,D,34,"Art and Design: History, Practice and Theory", ,,,Impact,4.28,20.0,70.0,10.0,0.0,0.0
10007842,University of Cumbria,360,D,34,"Art and Design: History, Practice and Theory", ,,,Environment,4.28,0.0,10.0,60.0,30.0,0.0
10007842,University of Cumbria,360,D,34,"Art and Design: History, Practice and Theory", ,,,Overall,4.28,8,44,29,19,0
10001883,De Montfort University,400,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Outputs,31.40,8.0,39.3,46.5,5.3,0.9
10001883,De Montfort University,400,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Impact,31.40,40.0,30.0,30.0,0.0,0.0
10001883,De Montfort University,400,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Environment,31.40,0.0,37.5,62.5,0.0,0.0
10001883,De Montfort University,400,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Overall,31.40,13,37,46,3,1
10001883,De Montfort University,400,B,11,Computer Science and Informatics, ,,,Outputs,24.70,13.5,38.4,43.3,4.8,0.0
10001883,De Montfort University,400,B,11,Computer Science and Informatics, ,,,Impact,24.70,0.0,66.7,33.3,0.0,0.0
10001883,De Montfort University,400,B,11,Computer Science and Informatics, ,,,Environment,24.70,0.0,65.0,35.0,0.0,0.0
10001883,De Montfort University,400,B,11,Computer Science and Informatics, ,,,Overall,24.70,9,48,40,3,0
10001883,De Montfort University,400,B,15,General Engineering, ,,,Outputs,24.70,2.1,39.0,54.7,3.1,1.1
10001883,De Montfort University,400,B,15,General Engineering, ,,,Impact,24.70,0.0,36.7,50.0,13.3,0.0
10001883,De Montfort University,400,B,15,General Engineering, ,,,Environment,24.70,0.0,10.0,80.0,10.0,0.0
10001883,De Montfort University,400,B,15,General Engineering, ,,,Overall,24.70,1,35,57,6,1
10001883,De Montfort University,400,C,16,"Architecture, Built Environment and Planning", ,,,Outputs,14.10,31.3,34.3,23.5,10.9,0.0
10001883,De Montfort University,400,C,16,"Architecture, Built Environment and Planning", ,,,Impact,14.10,40.0,50.0,10.0,0.0,0.0
10001883,De Montfort University,400,C,16,"Architecture, Built Environment and Planning", ,,,Environment,14.10,12.5,50.0,37.5,0.0,0.0
10001883,De Montfort University,400,C,16,"Architecture, Built Environment and Planning", ,,,Overall,14.10,30,40,23,7,0
10001883,De Montfort University,400,C,19,Business and Management Studies, ,,,Outputs,21.70,8.5,47.6,35.4,8.5,0.0
10001883,De Montfort University,400,C,19,Business and Management Studies, ,,,Impact,21.70,50.0,23.3,26.7,0.0,0.0
10001883,De Montfort University,400,C,19,Business and Management Studies, ,,,Environment,21.70,0.0,87.5,12.5,0.0,0.0
10001883,De Montfort University,400,C,19,Business and Management Studies, ,,,Overall,21.70,16,48,30,6,0
10001883,De Montfort University,400,C,20,Law, ,,,Outputs,9.40,7.1,40.5,45.3,7.1,0.0
10001883,De Montfort University,400,C,20,Law, ,,,Impact,9.40,0.0,40.0,40.0,20.0,0.0
10001883,De Montfort University,400,C,20,Law, ,,,Environment,9.40,0.0,50.0,50.0,0.0,0.0
10001883,De Montfort University,400,C,20,Law, ,,,Overall,9.40,5,41,45,9,0
10001883,De Montfort University,400,C,22,Social Work and Social Policy, ,,,Outputs,20.10,10.7,34.6,44.0,10.7,0.0
10001883,De Montfort University,400,C,22,Social Work and Social Policy, ,,,Impact,20.10,53.3,20.0,26.7,0.0,0.0
10001883,De Montfort University,400,C,22,Social Work and Social Policy, ,,,Environment,20.10,0.0,0.0,100.0,0.0,0.0
10001883,De Montfort University,400,C,22,Social Work and Social Policy, ,,,Overall,20.10,18,26,49,7,0
10001883,De Montfort University,400,D,29,English Language and Literature, ,,,Outputs,13.20,21.8,36.4,29.1,10.9,1.8
10001883,De Montfort University,400,D,29,English Language and Literature, ,,,Impact,13.20,40.0,60.0,0.0,0.0,0.0
10001883,De Montfort University,400,D,29,English Language and Literature, ,,,Environment,13.20,0.0,90.0,10.0,0.0,0.0
10001883,De Montfort University,400,D,29,English Language and Literature, ,,,Overall,13.20,22,49,21,7,1
10001883,De Montfort University,400,D,30,History, ,,,Outputs,12.60,4.0,34.0,58.0,4.0,0.0
10001883,De Montfort University,400,D,30,History, ,,,Impact,12.60,60.0,40.0,0.0,0.0,0.0
10001883,De Montfort University,400,D,30,History, ,,,Environment,12.60,10.0,70.0,20.0,0.0,0.0
10001883,De Montfort University,400,D,30,History, ,,,Overall,12.60,16,41,40,3,0
10001883,De Montfort University,400,D,34,"Art and Design: History, Practice and Theory", ,,,Outputs,22.50,15.5,42.2,31.0,7.2,4.1
10001883,De Montfort University,400,D,34,"Art and Design: History, Practice and Theory", ,,,Impact,22.50,33.3,40.0,26.7,0.0,0.0
10001883,De Montfort University,400,D,34,"Art and Design: History, Practice and Theory", ,,,Environment,22.50,40.0,60.0,0.0,0.0,0.0
10001883,De Montfort University,400,D,34,"Art and Design: History, Practice and Theory", ,,,Overall,22.50,23,44,26,4,3
10001883,De Montfort University,400,D,35,"Music, Drama, Dance and Performing Arts", ,,,Outputs,13.00,22.4,38.8,26.6,10.2,2.0
10001883,De Montfort University,400,D,35,"Music, Drama, Dance and Performing Arts", ,,,Impact,13.00,10.0,90.0,0.0,0.0,0.0
10001883,De Montfort University,400,D,35,"Music, Drama, Dance and Performing Arts", ,,,Environment,13.00,30.0,50.0,20.0,0.0,0.0
10001883,De Montfort University,400,D,35,"Music, Drama, Dance and Performing Arts", ,,,Overall,13.00,21,51,20,7,1
10001883,De Montfort University,400,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Outputs,10.80,48.8,29.2,19.6,2.4,0.0
10001883,De Montfort University,400,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Impact,10.80,0.0,100.0,0.0,0.0,0.0
10001883,De Montfort University,400,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Environment,10.80,30.0,60.0,10.0,0.0,0.0
10001883,De Montfort University,400,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Overall,10.80,36,48,14,2,0
10007851,University of Derby,410,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Outputs,14.40,3.8,26.4,58.5,11.3,0.0
10007851,University of Derby,410,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Impact,14.40,40.0,40.0,20.0,0.0,0.0
10007851,University of Derby,410,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Environment,14.40,0.0,0.0,75.0,25.0,0.0
10007851,University of Derby,410,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Overall,14.40,10,26,53,11,0
10007851,University of Derby,410,A,5,Biological Sciences, ,,,Outputs,12.00,0.0,13.3,51.1,31.2,4.4
10007851,University of Derby,410,A,5,Biological Sciences, ,,,Impact,12.00,0.0,0.0,60.0,0.0,40.0
10007851,University of Derby,410,A,5,Biological Sciences, ,,,Environment,12.00,0.0,0.0,37.5,62.5,0.0
10007851,University of Derby,410,A,5,Biological Sciences, ,,,Overall,12.00,0,9,50,30,11
10007851,University of Derby,410,B,7,Earth Systems and Environmental Sciences, ,,,Outputs,7.30,0.0,37.9,44.9,17.2,0.0
10007851,University of Derby,410,B,7,Earth Systems and Environmental Sciences, ,,,Impact,7.30,0.0,0.0,30.0,70.0,0.0
10007851,University of Derby,410,B,7,Earth Systems and Environmental Sciences, ,,,Environment,7.30,0.0,0.0,35.0,65.0,0.0
10007851,University of Derby,410,B,7,Earth Systems and Environmental Sciences, ,,,Overall,7.30,0,25,40,35,0
10007851,University of Derby,410,B,11,Computer Science and Informatics, ,,,Outputs,12.00,5.4,29.7,59.5,5.4,0.0
10007851,University of Derby,410,B,11,Computer Science and Informatics, ,,,Impact,12.00,0.0,0.0,0.0,100.0,0.0
10007851,University of Derby,410,B,11,Computer Science and Informatics, ,,,Environment,12.00,0.0,0.0,20.0,80.0,0.0
10007851,University of Derby,410,B,11,Computer Science and Informatics, ,,,Overall,12.00,4,19,41,36,0
10007851,University of Derby,410,B,15,General Engineering, ,,,Outputs,13.00,0.0,19.1,27.7,44.7,8.5
10007851,University of Derby,410,B,15,General Engineering, ,,,Impact,13.00,0.0,40.0,60.0,0.0,0.0
10007851,University of Derby,410,B,15,General Engineering, ,,,Environment,13.00,0.0,0.0,20.0,80.0,0.0
10007851,University of Derby,410,B,15,General Engineering, ,,,Overall,13.00,0,20,33,41,6
10007851,University of Derby,410,C,19,Business and Management Studies, ,,,Outputs,11.00,0.0,14.3,60.0,20.0,5.7
10007851,University of Derby,410,C,19,Business and Management Studies, ,,,Impact,11.00,10.0,30.0,60.0,0.0,0.0
10007851,University of Derby,410,C,19,Business and Management Studies, ,,,Environment,11.00,0.0,0.0,62.5,37.5,0.0
10007851,University of Derby,410,C,19,Business and Management Studies, ,,,Overall,11.00,2,15,61,18,4
10007851,University of Derby,410,C,20,Law, ,,,Outputs,6.20,0.0,33.3,40.8,22.2,3.7
10007851,University of Derby,410,C,20,Law, ,,,Impact,6.20,0.0,20.0,80.0,0.0,0.0
10007851,University of Derby,410,C,20,Law, ,,,Environment,6.20,0.0,37.5,50.0,12.5,0.0
10007851,University of Derby,410,C,20,Law, ,,,Overall,6.20,0,31,50,17,2
10007851,University of Derby,410,C,25,Education, ,,,Outputs,6.00,14.3,33.3,33.4,14.2,4.8
10007851,University of Derby,410,C,25,Education, ,,,Impact,6.00,0.0,0.0,80.0,20.0,0.0
10007851,University of Derby,410,C,25,Education, ,,,Environment,6.00,0.0,0.0,62.5,37.5,0.0
10007851,University of Derby,410,C,25,Education, ,,,Overall,6.00,9,22,47,19,3
10007851,University of Derby,410,D,34,"Art and Design: History, Practice and Theory", ,,,Outputs,8.20,8.1,37.8,37.9,13.5,2.7
10007851,University of Derby,410,D,34,"Art and Design: History, Practice and Theory", ,,,Impact,8.20,20.0,30.0,50.0,0.0,0.0
10007851,University of Derby,410,D,34,"Art and Design: History, Practice and Theory", ,,,Environment,8.20,0.0,0.0,50.0,50.0,0.0
10007851,University of Derby,410,D,34,"Art and Design: History, Practice and Theory", ,,,Overall,8.20,9,31,42,16,2
10007851,University of Derby,410,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Outputs,16.70,20.8,33.7,32.5,13.0,0.0
10007851,University of Derby,410,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Impact,16.70,0.0,80.0,20.0,0.0,0.0
10007851,University of Derby,410,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Environment,16.70,0.0,40.0,60.0,0.0,0.0
10007851,University of Derby,410,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Overall,16.70,14,43,35,8,0
10007143,University of Durham,420,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Outputs,24.70,16.0,56.3,26.6,0.0,1.1
